TestnetTotal,MainnetP0,Address
274164.049765,12034.184269,7ZAL6N5TFT6JF3DWDXCFXNOXAFTXZP6JLASBYVJLQSZX3MHEPLXPBTQ4TQ
271170.427233,11902.781902,SAVSWRG6MKMMT54NGAAG5JV37JAUIAIKTE5MXW6KNLBNIUNEZ3KTUOTFAA
268788.633151,11798.235193,KSMGUNSX2IWGPZUHU5GPLLD7762T3KUKTPQZXCKNTVMSNZNKQ6RA37AYPI
265561.417851,11656.579482,BEB7K2CDTIWI2ALUJBUYUBJ2AIAEC3WFXGYFFZUUREWWGYREIUOTXPEGXQ
263709.017049,11575.270015,O6CHXT2WZMW3YYXRIMKE3JCSS6SHDSJUODFCV4ZJEKONFNFXRXCGYSHRSE
262658.088053,11529.140433,73PR4Z4AW367WICDLPVHQTV7J23AA7KFEYU5V47BLC57ACHJIKXJEUDLSY
262430.424989,11519.147367,Z2YK3LVV37XBOJO43VYASGJEVMFL6CNGEJPNFOQRMCPAEXMBNLU64RMWJY
262276.595293,11512.395151,3RJFAVHRJFQMA6L5O42KFJDFAWBRCIRON4OBXXW3EECCOFXLGHSU56W3SU
262045.892252,11502.268649,O3YNTKA62HVD4KY6NYU72RVOG2HO23SSCGNGILMJAIV4Y3NQKUN4NV7PYU
261228.750159,11466.400932,TYJ2OYLOWNM4OWKJBBZNZRSZENS2YHO7FI62R3LSKPS7SNLA6OY5WGRGQI
260947.942825,11454.075147,3GVYCZS2I6RLRFANJQ2VG6MJD7HEAPTPPMZWWRS74YLNMTCZXDYIYEKIAU
259823.751357,11404.729774,XCVEWQDYNLWWA3UCE3P7RDU3O6SORNFH5EGO5NTQRERKR2J62WA74E46PM
259797.125585,11403.56106,C3OTYUCZUBOML54GFZABTIAOMOPKPU5AW7UNIA3JPFCO62TX3EPK5EPELE
255649.692658,11221.513223,V4K4OJ3CNWTI6XQG62EDJTST4AFDSI3UITRIUZWPOORPJWUBL2MFUX5HJU
253361.701101,11121.083892,THEWIZQBT43SGS2ZA5LFIEHOIO73L7TLUT543V5STHX66EA2GZI4B6RVZY
253079.089762,11108.678922,WWTJLLMJIG65BZFT3I557RRPJKXR4Z4JAQZ26FVYHTFQATNSOK3IALZJZA
251070.119908,11020.496998,SIU4GGVMX55CLWIPJXNYGNEXUHAPCMXMRZ3DOEOTKK2Y6UUN2L72FEPD5Y
250011,10974.007883,KR56PAISARXEOV5MEJSGZ7R7QMSXV46WVUORF7JG423DUHDUAHQ6LHVG7M
250008.1,10973.88059,GJ4MX2X46LYSLGY5YMXIYSQDDZRDMG5SHDNTV3HKEWC4VITXUP3VQRAT4Q
250005,10973.744518,RSF6DJQEDLX7CVOKPKXAYCMWRH26NSMQ7OMB6VFWNXNAJNYI5562PN6UZM
250000,10973.525048,BXXX6LWTLI4OVOV2ES3TILCTQAU4PJW6VYMRBJFI3CMVXRVSRWS2RPR4VU
247972.803654,10884.543088,XRN7362J43NMAB3RFKBCWZLUUSDWYCULNGSSTYRZRS4EF42MXREB3JIQBA
244059.608067,10712.776889,G6TPTBZVLNJTKB432REGCTKUVJG45GQVYTAN3NYIPMLQIXSOVFS45GNMSE
243623.656852,10693.641203,NKEPPMDMI2QJMCLEGWAGXFNP4CV3NNDCQVVLAFYFOFYYXD52MX4Q6BOVSU
242679.870605,10652.214554,G7ML6KAL4IOCPSXJHN757R2Z7BW4OGDFQOCSCHFGGVZAREGP334SG6ZHQU
241694.779768,10608.974879,POBNBHPOIDP34REIRGKUCT2UEUQFUH7UK6MDFQUTFZBTEGSMHNQ3JA3NFA
239866.415149,10528.720459,VUXCNFGNIU5NBPVBAG54LYU3KWHTLEUGJLHR2YQ3VUBWUXKFLMTBKD3DBU
239544.534802,10514.591811,767HI2HXRM64WXX33OYZNTZKWPMI7LMQIEBGJOBYNUH4RJ7E3SNVMVBGY4
239405.738443,10508.499469,M7VOJKAJAAK3DNRINJ2P5MHM6T2UV5QOGDZEXQY5IS2J5KOODTGNU2QSIE
239243.628082,10501.383781,XPZVJZIBCVJXI5SKPNPCY76CZU6EKGVLLKO7L74AYDMZEAJH7BXLVX5OLY
239082.270471,10494.301134,NBCBOBOAGAIPBDEKJKVMNR5A6G4DE5OCRXACDS5C56XM6WJQHI44S7TPWY
238504.27322,10468.930464,FAHMKB7AWAB4NVE5OHY5WDRVKZW7MJMVCRVVHERZ2Z2D4WVHLGWX7MHXFA
238103.426463,10451.335657,FXPE35U5WIBU767CIIVLYUOGS3U5RLBEL3YWJQJVWEYMKYUGCCXG6MZFMA
237996.871268,10446.658512,NV4UY5YEOIQDYDCCWC5QMSHDJSHVNXUHJ45NICAJZ3Z6GVIAB5GWSD4AME
235351.239519,10330.530887,6AFP7R365CRSRB374DVGGW25PM4GADEYYMOO6BJOKONEZSPNSD5N75KAIU
233274.355693,10239.367941,GJFSYWMR3VO5QAEC7DFDFQHSCHUZR6W6RTY7SBLTYAMUFH77SSC6RYYWFI
233264.052711,10238.9157,DFPNDXN3H4SF26F7I3C3FGHOFZQDJGKNWZUVPBUOUESCFCTYEVNVGR7IG4
233053.336278,10229.666492,57JWXVSIC734OZRFUQOFVPFWAH6KIH7VZMF7P7UOKCQKOAE7Q7TGCEWLNQ
232372.44522,10199.779392,VEK2I4XQR2BXIQUO666OV7PEMJXQOWSNKBFGEQK53GHR6LXJAYWF437YQQ
232226.896705,10193.390671,JFV2TWVZFCSYEJSM3AEZR7YWLMQA2RK6QHIM3TSNR2YZYWRK3QDKT4WD4U
231564.687146,10164.323578,XD6HZHZ6NBZB4RCYIYQ6QF7TQXP3563PFVF7WOCXEBI63KWOPK2SZEHCZM
231514.1454,10162.105094,M766C7WB333IORAVF2EWRSGLAU4SZORMGUHMAT6NZ6JM7JKASI4AD4VJJM
231428.682564,10158.353779,7I4LJFRTH7LVRNX7IFTCOOLXRDM5N7LO4VYUPWGCBN3EM7UQ7WFAVFFHQ4
231263.026407,10151.082451,Z22YOQUY2UUMV6VFJ2PSV4FEPYGW2LVSIFJOWLEPLVDBXKB6FPHY4GFZG4
231250.5068,10150.532914,5GTCC2J77YKJHERBCBYRMZDD73E7F6PYYI3IUGGT32NJI77QDZHUN3VUOM
230882.25303,10134.368747,PBRCMVLDUKPK6TDO5LCI32UN6WP6GEM2WAFC6ZFELW7EARDQEM7VPS5QQ4
229942.576186,10093.122477,HXMZ6EKY2JQIVPHAWRDRFUIKQ5NG527B5LRBN674M3XA2SI5XG6I6CB4NY
229615.429525,10078.762669,E45J5WGVLOHR4BOW74BOKFHUMD73LNIGLTPWF6OUJAWLXVXSKWBKWMG7ZQ
229393.47574,10069.020207,YMD2S6NS5PX5TX2VLFSXWZRQA6PRIEFH6O73F42GYAKW6HF4IEDD2FUTAU
228917.382179,10048.122509,B6I6Y3FWQKAV7J62I5JBGBLVJOXUJ4IWY2HOUN7QXHMNWETJQ2YHCSFU7I
228705.912079,10038.840219,TEJFFOUQDMCIDND32AU4UMGIYKFRS3BSCQICXFEAUYJNHJOKK3DU4JOIMU
227839.403439,10000.805602,SAXQKSAOVLL5A5ILALC6EOLN4X3MICMQP3QH5WQU2RHMJDUK4EWB63SAEY
227577.391884,9989.30484,TQJN3RRJXDTRPC7TFDHXAOHMYSAZFYS5WJ7L2RU7KZEXAZHYS6D3GYGNG4
227367.104962,9980.074485,L7MJIGMZHIQMM65IZY7FSLD7QEWPV6MUHJSNDDJ775CLQMNDYZEB4WMSBI
226717.945593,9951.580219,DFVMGDYVK5L7LOCD3YMABIEXHMRDA5CU7DCWDGPDWRWSNU7TYYXGDVUCLQ
226358.874525,9935.819117,XUVLTH34EZSGA5S4N64L6WP4L7KLE5ZFY6LG2S6HJSE3D4FRBCDXQJJ3XA
226320.352022,9934.128207,O22NVS4FZKOVK4UXD2FQVPQ2PRAVC6ST3IVP4C6MI5QER535N2BV7T7R5Y
223635.082535,9816.260719,GNREHPGO67XMWS7C3VCL7FEONMETMYIDDCO5RBFCTN7IKWXGFTMXL3HOQQ
223025.811635,9789.517321,KBTUOQF3ODCIJC6HN7IZQLSIN5VHX555F6QMT27GTDFZPPMAEL6MFVDDXE
218929.592197,9609.717454,HB2ZD7JKVM5NDAD4I4QZZAVYARX6SUCR5D5OYMP2ZCVDKX25THLO26MDQY
217803.439568,9560.285998,C6L4XAOJPZPTOPFCGQNWF2UYHT2TTX24JFEOCJV3KXQHV55LVMA55BMBBI
215993.880579,9480.857035,CG6NPVNRVA7M6ZK44TBGF5IMIFWXC64HNORUJ4GXI5M3HOAIL44UUWIGBU
215058.853923,9439.814881,HNOCPFN5JHBG5ORXDGPOKI7R33F274FUT3WYBQK7TH2S6RY7H46FHHOZWI
213136.220803,9355.42263,2QZ4HUI5QOVUDVD3TUZFP4SWH34ZIC2235KKE7YWICIHGQAVVNSPN6HWP4
213033.714092,9350.92319,S44FOHWCQXYHDYVOAWU5I6C2NEF4RT34SSMAJ4KEI7VMUFP7Q5EDDL7QBA
212329.036103,9319.991984,3PRSEOG2LQ2S5P4CJ3WQB2IYEDIDD5V7WJC3PEQS5RTHVD6UGYVNNLXHAI
212023.33231,9306.573391,A2BJIP6ALJDXRP6KX6HKKQP2TTCYSOTNNMCYQVI5JXWTLFVYWQU4QPDCBI
211371.634196,9277.967689,SRNIFGV7VAQLKIRKURQJSWS25U3AAGJG2TJB2MVHQ33FP5KTHLAYMGJNRU
210436.846867,9236.93604,XZ2K6LOVNKJVJT6DWC2NZIZ3NLFRRBNUMW3WJ3QKZ646NAVIOSYTRHPX5I
210000.7853,9217.79551,Y2V5BBV6PD554V33ZIGCFXZHP6UKEJUFWLMTXZK5DVCZGS6OIC6FT66QHM
209984.639443,9217.086802,NYV5LDJC3J73TVGIM6SADQXDJQUNAUDEBYJ7JHPFZODDP3JZXY7DWJ5FSE
209674.049666,9203.453743,WMYG62XFW2NZ4DRD7FAXX3WT6B7K56W2NX4KWA5NCXMUWENRGNUOTSLZIA
207809.20728,9121.598165,MQPGIKBGEKX4R7CAOTZVZBBJKWDLXETN6JFLVUWYZCR7GIUI4NVNH2ZBUU
206044.302563,9044.12926,6JUJJ2ZHE7YC4C6RMPQYMT57ZTGBERTSGTFMC2OIUKA4EPMJQBTLXKIJVU
204829.648221,8990.813101,NUEK6YQKDJGVW6CZ3OUUHFAN35UX7APIZK5PQRX7TAUBGDP4SQVE63RZN4
204642.981966,8982.619554,A2H4UETOOOB4547KPUKZIN7KQMLDAHBE6BJUH7NL74O36KQLSJE3UV5SDQ
204538.038437,8978.013152,LLREZZUGTBHJQTCCOZ6BNVREYR4YVYMSRHW4MCHOT2XZN3AKHVIHVT3GX4
204376.546708,8970.924618,4CMVK6DTTTVMFWE5TH7IKKJR4W6IMSJRZBMBYJJBZYVGCKD4N66GJUOBBI
203892.684933,8949.68594,BSLBJH3F7S3URBY2UJD3FPKPVXWJUDXHQTNWGOLRD3JPDSCKPOVXY7TLSE
202547.746871,8890.651094,2ORSKNXO4YJHABVSLI4MFKZLLMBSSI2TKAJIKPSPZL6YUWP4NQG75TZOAQ
202376.316691,8883.126321,KECRRK4NU2ILIDKJG26IFWAGUJXM3QP42TISRR4SHIE5LGICUDK5PEL4NQ
202326.917222,8880.957976,LENSGH2LLBKUFJFE7RHERTGTKLZQAUZDNJHDCNHWVYWV2RFPETU72PMOEM
202094.637408,8870.762262,FVF2V5QJLH6TMF2MZLQFD7K72GXE4O4FGLQXKYLKJ6TPMWKTWW5B7SG5G4
202032.774778,8868.046858,FYWNTWQXIOFLRXTDRKNIABOQEJYFF5CTMA76YFWKSA6JOCXJGNCXBRBGLU
200644.068998,8807.090867,TPYKJEQTLOIDR6YC2W35JDI62UWUG4UN5SOY7DRUWPN3UD6TYG2F4J6YOA
200100,8783.209448,LN7YPNL5M2DKGO7F47IVXIQFIBDQWHTMCY6NHKQKGRFHDUIJ6O6U5RQLX4
200012,8779.346767,OLOJA2R4IZCQKCP5YZD3SR33I3MDWBBJCVO7EOU44MX6MR5ZAD4XADULTU
200001,8778.863932,G3MRRWQT5FVPHQFIGLZQAXYWAYJKSJ74J5JDG4LIFVYMESW6MQYWMBXTI4
200000,8778.820038,BOLPQSBMA74MKVW7JLZORZBB643I625SMDLYHJETW5HXTK3ZR5A2WOCMDM
200000,8778.820038,AWOKQDGFUC6V26LVDEW5ZHGWCOWXKV6BGJOTQF7I7IMS7IKJBKOCHFYBD4
200000,8778.820038,PNZC43GZHTCDTIRAB36SMXYVBLOFQ5OCSDUAEXKKP4WA7JU4MCCEGEZZPY
200000,8778.820038,2KKFXWFK3CIW5PFK3FRCFDQBG2FUVIQWK2LH3PZJY4RTZT75T5MMJNOVNM
199132.571553,8740.745047,KR73GL5FOGH63IO67BIKFEBQZR2MIOWAMO5AYOTC2DQR2YWU4WV73F2HRM
199020.617575,8735.830928,GASTSNHWCC2STOR4XZB4NYKXAPDNGGLXWSGJPN7DLPWGTKAGOWQ3I6CMIM
198341.382203,8706.016502,3PATP5PQAKRM3GVCPTOOR2FODZOI5RPHM5KHCLHVSBQVVIWSV4CUZO7UTA
198315.814009,8704.894209,3F3PDPHZNXXF6R2Y3LSOWBAURYEBKZBEKOI4UJWQILQ2YPQFP43DI4AI5U
198061.474924,8693.730224,TLLTHHGP5SJUMYYY2FBLCVNF76UBEOHMS77MQKTRBRFFIZJI73TNSJKIRI
197685.531984,8677.228547,GOVME7YHHGNXHE4ICZCR35GTQXQUYPV4645CRQDK3MIIXBAJUSTMP7KW64
195758.315205,8592.635101,YG72HPRJH47UM7KGRIDPI3N3CRHVISBQXOSMDULQ5N4HF5AWP6P6RYLA2M
195471.743717,8580.056303,6EQ6HB65HBNAOJIM55VRYZN6FDYHDE4JLK4LJJYFW3NOGIUG53LYAPAGCY
194916.47666,8555.683355,VYUYWM6DUWLJFWSQJW3HDCLNDTKXPPCZBK7FLW74AHYUUSG7YSBDVZXTZ4
193864.251326,8509.496871,C5SL6VMO6ATOKRWTD6TQTMDYBO3U4HKJ4WNFRUONTGFVL26LJFQRKOUKIU
193350.618718,8486.95143,DHT2TX4EO23VU4RUZCG37TE7CFLG6I5T44QZSMQIQ67ZTVHEFQDVQET6OI
192227.830297,8437.667642,KDDZFN4JH5WOCLOLY2XGFQIF5IVJN63D7BQUCPV7B2O3Z5LYDJMNYRGDR4
189351.933222,8311.432728,LMLEXS4KLOT2FLKLI4UKUL6WDDQLDGVWLSNIKC6PTXHBFEWH3Z3Q7QC4MQ
186055.698066,8166.747452,Y4K6US2OVKWEDWVNO4WGZ4HKRPARQXDE5P2RMIEJXOWPLPMMSZYHTP75P4
185865.238904,8158.387418,XQRAGHYA6QL3Y5RMMJE43QZ7W4B6FV5VEZOVNJWI6733ETI3RY43KD22TQ
184594.61694,8102.614611,6AOHBKKDQ65VMGSM7FJFISGL3A2EWLRRRM3J66S7Z52Q7RVS42BLNNF3ZQ
183370.860602,8048.898927,FM2X77T42SUFP2P7IDFBKPBRSJKYSBND7FXMZX5ADW5QVCHOLSVGA47ZE4
183093.08984,8036.70643,I3SB2RJT3DERQMPRUY53T5CGAYF7WIHNWM2HDPDERK7KDYHEHPNT7QMD6Q
182624.357796,8016.131858,VBRSGFALT5X6PSA5FIEJMSSYWQP3DJRDWH7ZZZZBJJQBONIALFQDBQDOGI
182539.896279,8012.424496,SHXQXTS2LZ6YB567Z4JQLFYFR3KOO7N3GOUEQJAONSIG2YUHCPIMOQUJO4
180162.405701,7908.066686,5XK7HIV2Y2JNVKYK7FTNUXFS3GWZ46AK6AYQZI3FOC47ROHT4AFXJSGAXE
179538.590306,7880.684871,UMEXYSZJSMKCFMKA32CVR6EQDBO7UCWXTXI5OFV2UWEJZZCSF2AOLFROR4
179170.885591,7864.544803,KXUWOYXBCKXLQPTO2IAOFV22R4IYBOBVDE2YF4VEH3QQ54KWQPLEUK2L3I
175347.205389,7696.707801,J4QTIPZ25LTC2CFFQXOHSJQ3BZF3OEQ2ARL7CV7N2DEDJT2M3SNGRIHXKI
174930.367174,7678.411063,SNIGKNLQGUSSD2Z5N4PKWNN7NZM2LMTW5IQKC6VIZG3TMIADTZWZFH7O2Y
173551.323732,7617.879192,GMY4VHXW4ELO76XKXALMI3CVDN3S267P7Z7RYGCFSUWNPNZZXWDFRLJNGM
172073.697677,7553.020126,PTGFP2STBKRNVM4KKPHDXIJ2OX5ABEMUAJKF4Q5UHXCCLVJXRS5SVNDUNM
171722.540427,7537.606394,I7SQKTKPBFSCTPA65CG4F7RIYPSZG2EPTW424W6FXUY4AKHZ7WJYAQLJEM
171412.582004,7524.001048,BHXANMJI6UGGDUYJSHABGCAHQU5QGOFJVUGBGJUV4EMPSEDM6FB6FB6XQE
170072.987365,7465.200747,V7E3AMYFNL6GD6UT26KPYR7UUSLFA4T6EERSCVZK2UDYFUBWOHC4LCT3OE
168833.16137,7410.779701,WA6E7F7XDZI4D6N4LLUWYPINJMOCKLPNSRBDXPTCT5QK5TOKGFGF7L6IXA
167024.46914,7331.388783,HXXFE7OJWD4UOATHY2E7R373BNZIY32JRFUKP2USWV4LD3RXFRFO3HGLHU
165401.443391,7260.147528,NNEK4CDUYJHN6ASPCZSSERNNZSFZ4HXPOG3LX63OSCV6RBPTKWZ7CNEAYY
165393.966194,7259.819323,NIUMJSLQZCJTVFV7KFIZLMMFT65UJA6IM4LQDYAKNDU7M3KXZBRIHAVVWQ
162571.179302,7135.915632,JXUKBJS3WQQQGOCVB4BPM3SFGXDS5BSHESKVVVPVJFITLVCMRD7KDPLHRU
161956.904774,7108.952605,P4MF5SEIIQL5APDGPBYQXVSNJGEKFAAQQHCB67B62M4YMH7N5PLCPYPN5A
161329.589162,7081.41715,KJPQSFIZ265OPL2Q4RTKVPZV52OQKG5MT6F7NMKSH4WS52PK74ATQQLPJ4
159738.135132,7011.561708,DYZET5EZDXR44377DNJNKHNEFKQTIO7QEFAPI55JWWZLJ4ON7QXC53S3LE
159025.030812,6980.260635,VJMRVB37TWUFWRZ562ZNRD7GZTAVXGIQGVUY6DKXFKXD24V3PWMJBC44BQ
158017.091922,6936.018065,CXCWNASSZHSE4FZFODTLH2D5YAB62MTVNJQJNRLPJUW7HZWEHXWKQHY3ZY
157449.155794,6911.089019,6RJCNWR2EV64OPU3S6BE2AZYLFLZA6M6JJWQJGENCX3QIYKWOXWUGDHN5M
156611.867614,6874.337008,XQAK6CSYUC3ADJCNGDZPTR5DTOE2W5RZFACTMFFPQMAZZA3OSC444IZMUQ
155988.833002,6846.989464,PH7EKOR2LRCX4NIKJULLQZNW4Q2BA566SEDTE7A3FZ6D2LX2AGPCKGQF6Q
155770.643943,6837.412252,6KENLFMDCTMJL6EQJG34D4VFC26VOKHNWF7TXDSNDTJMGAA643LPG5UWDU
155242.688268,6814.238113,57E5XPL6X46ZV5XG4Q72ZS2EPWSIB5B4WJJ3NVTRGRQV47RYSIHDYEEYJQ
155122.774853,6808.974621,RETPHCNH4CS3LFM4K56JXMXSZSR3IOR3PUVW6YZL23RLD3FTMNN2WIWE2A
155082.823179,6807.220978,H2BRGR7HJVBHYL6ZQWBHPEC7ST2VVNZUERFQOQ6RXHQ7YNIRVQYOVD2FH4
154803.426563,6794.957115,SGJ3VYTOOLAN54OFU42ODXLIODBAEORUB3QLUMUA7CDNFIZDK3TLHSSFKA
154348.898326,6775.006007,JYPZ3JT2E2AGUYAGQ75RBNEMMPZ6NY6GHR6HBPD6KV53QFMOOVBGAWJ32A
153815.429572,6751.589876,CO3IRQQVE4FX4URBKY7A7H5LSHQYGPIGRPNOVWAUSAHRUKNYH3FHSSJA4A
153247.695785,6726.669713,G5YRXLXN653XDXHKZNNOZNKUUKNANRGZE47MSZII4ZNF3BV5O77JMSGQVI
152944.926675,6713.379935,LBFIO74PMQ2V5HPYCUHL2GKCML7Z4H4PFRK7EYO4223NBGV2IA332PY54A
152700.459987,6702.64929,MP4NBZEJ7BNGAVRANSX6R46OUJOXUAPYILWU2SSAZHEAFHZVGBA3ZOFYYI
152567.552917,6696.815453,SKYNETHBDDJCJ2G32U3RKCDIT7PJRURYIHTF7R5GRKF5MOESBBTZOT75NQ
152171.052728,6679.411434,STZQ3DQAOTJ3ZAOW3EPLAODLLDQD5IGZOMHC5UDYZPHI32G23OGJGH2EAM
151644.40369,6656.294649,QTRSCVA5V4PUGGA4FSVBLFYTQZBT4EULVOLOUZ4SK34GZBX6DMBHZC7LDY
151374.996146,6644.469247,S4ZLTE2UCZH7TEVOENUBKV5ONEECMYYVYFLQEPGXLUXVWOT3QBXCC4AEAA
151170.656208,6635.499929,ILSWHPPMCBFFRSQQ6YJ46A4USYCXJ3EA3APGWRWI7KCJSWA5ANWAHKDRNE
151164.103386,6635.212299,GO2O3P3H6NFL2M3AXHYH2BYWLOZKPQD4L3M5JGRSMXTNKUFK527MUGBJZA
150799.5164,6619.209081,BYKMEETJWEEJEGTW7EMQYPFL5ILGHCD6WRJUTY7AQ3RGRMFAM6562QMDRY
150450.405252,6603.885162,6IW7CZFU4PDCD2R2HLQ3QJ7WUZ4X7OZ2SWAZETEJYXY75FO6XZA46XP5ZE
150135.909965,6590.080674,DPH4FP2QELT774SSY2KTDXVS47HDR4BLPZWASGZHELB6SZUUMKYSZPWOPE
150002,6584.202817,EKYH6UM5AV4L2TR264UJ6BUGK4W45HNECHXNZYJU5ADGLXZ4XB6ITTCKFE
148199.871219,6505.099995,P46HS7IBI5S5JT6DCBG6YCDZQUZFAANRVB7HBN44RICGJT6YJTQ6NK5LCE
148034.127328,6497.824816,ZGTPQQ4UHA3J3RNYKQJGIY7BB4KWUE2ZHIIMXS3INLKFAABN6STDXR5JCI
147801.256401,6487.603157,KSRHWU2WP2MHSN4S4FZ3J6LM7ZB3JRT5PBGE57I3CQFK7AZPB6MLHKJEQU
147343.62066,6467.515648,HYFNHVTSVYK5HCZGW2OYOA2HWJZTUOJV5D57ABKOJI47727ZB6L4JBAGHY
145201.756428,6373.500444,EBHZPJSMGGQ7DXMR2YZRA3DBBSU4ALQFGFKJFM56K5FJZTAJZIEFGP4QTY
144296.613825,6333.770024,HDGSJUCSYVGVDYI3TVEHMNYYUO2KKWMRK7Q4W3M2SOVRDTVDO3WYIIQ7SY
143693.344874,6307.290077,RHFXGG4SZGZY43ATZU2X5X5ZA35EUB26KV62HVJU24V3GDY446OXXG3XNM
143005.851349,6277.113167,ZAVKCHMUVSX4GHRW6ZMDV7N34ZFD7VFYVWQZ4E6ZPAFJFO22FVQWJIP27U
141440.957101,6208.423542,XGGOD4ZESDLQDXMSESTXXCLIIS26N6SRIUHZ2LEOI6UHDL2GBLVTMAAZDE
141081.771141,6192.657397,CQPPELH6PTYHVCYU5GZRAA7AEAP3MEANICAQAOUBTLCKTEIWK7642RWV3Y
140076.50631,6148.532202,HOPSWLYYRXR4LJQX7JL7SZC3HNKGB5EXCFUVXL7JBV5AMOQWLTMUKIAZVM
138947.653315,6098.982216,VOIJEDAO3FPOINI65JWXGCR3MI4QYXFWJ5ERATAF3DSWPO5RAVRQ4EV4NM
138755.938743,6090.567077,L67Z5S26ZW7FHNUUZXARCIRRQYNK5DFSV44NKC2VX4TIOCCTKJNOI2QZYA
138484.649412,6078.659076,CU64ETSOI4AHZLOQPRJQGI2AWQ4LRGA34JVOVSRODIGGSFFDXQWMA2DRSY
136665.710816,5998.818403,RVRO3UMBXTLW4YGKGRCXWUVWFZZZO7AUYOUMHFNC34IMBX4X7DHLQ3WHMY
133389.907708,5855.029973,KAH2EMQKV63CPIRDACHXGDIPABKYZVWNH7A4J25BKKMEHUUBO26C2662PE
133082.597415,5841.540864,MXT77SBJYDXZHC5BO6WQH6Q7XYCJUECGFPQYXZMQGARFSFWOEBH46G3SDE
132035.509642,5795.579889,AZWUGUYM22YSYWLTQGG3TQPH5UGHC27R7UH3JFTNFLQVXOYQJIXX7X2F7E
131407.581462,5768.017546,TZGYXZ6OG5AEF7DH5DFH2A65RH3CVUNOJN36D27MJ5YWV6ZC67DX4HDCIM
131216.105662,5759.612888,WJ2IL2JRSSLYBQ5CVHVUZMHDKRVZ7O5OEORF6V4KUIPVVFJVFA2BBWIPME
130844.988254,5743.323024,QENLYNEVLN3M6VHARYNI4GIJF3JTXYQHKDB2ACZQBMRKVBD27NAD2IDISE
128088.389475,5622.324601,GI3WM4645WJLVF5KMK6776XLBNHBNJO4NDVZ24NCWXPXH2C4PVVSNOBNOM
127774.234942,5608.53507,YFCDWCOZFGPJ4DNTFUWWCJ4VUJUUXUYCF56SJN4SDEPWBK5W7XVD52EF2Q
127640.792843,5602.677749,SNKOQAJHFSM5WYMNDW7F5FYB67A6TE754W56FDKM5X3CDUPGH62KBTBMBU
126602.09765,5557.085159,X7X52KJ3YTJJBCZNDY7INJT2BYUYSIEV4PEZZCC2GXLWARYNZOWVYCNXN4
126497.091129,5552.475992,YFYJE7X6C7TCTTT6NK5A34OOZ6KYYTPDDHIEMM6UVPEARTICVD7USLC3FU
126270.619141,5542.535208,SSYMZL3XNCZOMT7NJCMZREYHXHOTJC7XTQFMZZOXYHKZH7ZMFYYNEZ7PTI
126186.097438,5538.825204,WODC3CYZQ4662FOXIRUXOITNX7FYCVYRQJDZY2PALQFAOFYJGMSYFLZRF4
125371.342849,5503.062284,R6VZPC3P3Y347VQOCY6NUKMY22SLXZQ7L5EGPOASW37X7C5AEG2XXBFE5E
125272.229751,5498.711804,7TRGTK2GIFCUHHMVCA7Z7LF3FN435TYA2JIS3V46ZCUKMCF72LG6RXLZ6E
125264.855354,5498.388111,5UEHHIMBV3WQQ5V3CK5FAOJRGH7X5UUIW7QWDRQ4WKQQ7UYAYXQOP7E434
124611.04464,5469.689678,C4EA7PBQFOA7XJHG73ZUNXIRINSEAUVWZ3REUXVBXPQ4CP6BAYXEISHB34
123766.637368,5432.625181,Z3YPYYEJEZ6Y5EWKDW5IZJORCAULZUJANJRFTVRBNDUNFL2QL7OXIULKRU
123755.025062,5432.115469,DAQ7BZV4RI55NTVGUKOIDO5HMPTUH3N6FP33PYDNTIY7IUJVLV52RZTOHY
123626.576301,5426.477326,GXSVWESXCLBMVQPV2QO44S7OKKGCIMMAN24ELI5ZLIHDH7YTEGE7HBM5PQ
122762.946692,5388.569082,H5L27BNIEC6HBCDYL2CZC73B4XOUUIIHCVHA7BY4O2ANXZESGTOXGB2XEY
120889.247208,5306.324729,PRYHOESRFQRQGUFJCY3NXG63QALBA7QHXYYICTOQ5FVXYMKTT7R6LSYP7Q
120570.287215,5292.324267,A6PXH3DQOCJ2YIHV6UXNTVJLWSDVWQASYM7AVMMT36IQLKZ2JBOAK2I3Y4
120107.989625,5272.03213,MXZ6PDPZDAV5NHBORZYJ4V52NDOKUSMP2X5BCQJTROLLXQLUZXWPZP6IQI
119739.227651,5255.845655,LVFRJU2ULHAPUPY2XVCINL4VONCWUS7GKODAIFM6HMQ6N7IL5QMTLL7DFI
119440.546919,5242.735333,WE5SKU6W7LBA7SOBZDOY7MW23EGWVEEK3EEDIIFN3WY7NRDIM3MQ4UDXGE
119392.46851,5240.624975,IR7LR3FNKUZWVMKMYLULBANRLH6GLGBT7OZARKC3VWT63ZHCG7S2CPMDCY
118755.680017,5212.673717,AJ5QACL4VJO6CERW3DJIPB7AQAOL3DJUNFTEENH35UKDD65DY6YGD633RM
118707.128504,5210.542592,JRKT3LVS27VOE7QAU35NRNKN67Z7E4F4M4XMB7TTSAHC5DWXQQ2SLEDZBI
118053.532822,5181.853597,EXF4M276TJA5KNFYQM6ZYCLWSOAHX4MZ7UJT33T2BHUDBX5MO37D6OI4YA
117972.845605,5178.311905,CKZGG4O6YUR72W3QIQ3STSSHQ3NNJ3J26XR24O6Z5NEKAUD6ASNWWNAY3Q
117255.625386,5146.830169,3JUU4ECRFTZCHLKUOGSFXZK7JVDWKBNRF5DQDPQEWKLOMZJAGQJ6245TE4
